"project_id","project_name","cohort","organization_name","organisation_id","country","framework_key","description","status","project_status"
"70b1d7ca-63a8-4c01-92a7-0e54ac5e79be",Sustaining Tribal Ecosystems: Greening 25 Villages in Sidhi District of Madhya Pradesh,hbf,,3336,IN,hbf,"The intended outcomes of the intervention with specific numbers for each activity:

•	Ecological Restoration:

o	Planting 1,11,560 native trees across 25 tribal villages restoring 1500 hectares of land.
o	Restoring 1,000 hectares of degraded land through soil conservation and watershed management.
•	Livelihood Improvement:

o	Training 1,500 tribal households in climate-smart agricultural practices.

o	Targeting a 30% increase in crop yields through improved farming techniques.
o	Providing	sustainable	income	generation	opportunities	for	tribal communities.
o	Nurseries will be developed.

•	Community Empowerment:

o	Establishing Village Development Committees (VDCs) in all 25 villages.

o	Conducting capacity-building workshops for community members.

o	Mobilizing active participation of at least 80% of the tribal households in conservation and management activities.
•	Climate Change Adaptation:

o	Implementing adaptive land management practices to enhance resilience to climate change impacts.
o	Promoting the adoption of climate-resilient agricultural practices among 1,500 households.
o	Ensuring sustainable water management to mitigate the effects of erratic rainfall patterns.
•	Socioeconomic Development:

o	Stimulating economic growth through sustainable agriculture and income- generating activities.
o	Improving social cohesion and community well-being through participatory decision-making processes.
o	Reducing poverty levels and enhancing overall quality of life among tribal communities.
These activities, supported by specific numerical targets, are expected to contribute to the achievement of the intervention's intended outcomes, thereby fostering holistic and sustainable development in the targeted villages of Sidhi District, Madhya Pradesh.",approved,
c76fb8a0-d9ff-4856-b20e-7acd6c29dd72,TAAP (Tropical Almond Agroforestry Project) in Ghana,terrafund-landscapes,,1684,GH,enterprises,"Talmond has already mobilized the farmers in the Eastern, Ahafo and Volta region who will come under this project. Talmond shall therefore conduct the following activities between January 2024 and 2029.

1.	January 2024: Project onboarding and layout of implementation plan.
2.	February -March 2024: Training of project farmers on site selection and land clearing in readiness for planting. In all, we expect to train 492 farmers across 54 communities in the Eastern, Ahafo and Volta regions.
3.	April 2024: Training of farmers on planting and biochar production. Biochar is good for providing the tree seedling with the ground to adapt to the soil. Biochar helps in the survival of seedlings. At Talmond level, we produce biochar from the shells of the tropical almond nuts or husks. Talmond shall train all our farmers to produce their own organic biochar which will be used during planting. This will be in addition to what Talmond shall support the farmers with.
4.	Mid-April-July 2024: Planting of tropical almond seedlings by farmers. This is the time that rainfall is highest so can provide the seedlings enough moisture to survive. Planting will be done annually in one window in the major season occurring between April to July 2024. The project shall support farmers with the planting according to recommended formats.
5.	July – Dec. 2024: Mapping of farms, profiling of the selected farmers and soil testing of farm lands under restoration. The mapping of the farms is to produce the necessary polygon for all farms under the project. The profiling of the farmers is to establish the necessary baseline for the farmers before the project which will serve as a good ground for evaluating the progress of the project in 2029. 
6.	Jan. 2025-Dec. 2025: Quarterly monitoring on survival rates of planted seedlings. This is the stage of monitoring the progress of the restoration project as well as documenting lessons for future programs. The monitoring plan will detail out the designated periods for monitoring.
7.	Jan. 2026 – Dec. 2026: Bi-annual monitoring of survival and growth rates of planted trees across all project regions.
8.	Jan. 2027 – Dec. 2029: Bi-annual monitoring of tree growth rates and forest cover levels of restored lands under project. This also marks the period of harvesting, processing and supply of tropical almonds to Talmond. This stage is an important aspect of the project because it is here that the project can determine the social and financial benefit of the project to the farmers and Talmond. The use of the tropical almond in this restoration is specific so that the fruits can be processed and sold to Talmond. 
9.	Jan. -Dec. 2029: This is the stage when the project shall consciously evaluate the project contribution to forest cover, biodiversity life, air quality, water storage, soil health, farmer and family livelihoods and wellbeing, job creation and general impact of the project.",approved,
"2a97f6b0-bcdc-42b8-95ea-2a7edad8bf81",TerraFund Landscapes test project,,,529,AF,terrafund-landscapes,"2024-02-15",approved,
"1a5e4617-cd15-4d7f-abec-cee7464f0f56",Test,ppc,,4367,,ppc,,approved,
"8a615385-b978-43af-8283-e6d0646b0b50",test 0726,ppc,,529,AX,ppc,,approved,
"66fbfd66-d2b3-4160-b5bc-550a66a4d0e1",Test PPC project Feb 2025,,,3,FI,ppc,,approved,
e04eb4d2-eb90-4197-b9ce-5039d1661ad4,Test TF Landscapes test,,,4430,,terrafund-landscapes,,approved,
f4e6c0d7-2313-4d8b-9981-ca20657904bd,Test Translation Audit,ppc,,529,BR,ppc,,approved,
e4117143-da8f-4961-8f2e-a036b7b1729f,Test1,epa-ghana-pilot,,1241,GH,epa-ghana-pilot,"144",approved,
"7f19283d-10c2-475f-baaf-7b4e75f1aee1",Testing,,,529,US,terrafund-landscapes,,approved,
"1294dd10-ae9a-4e8b-aceb-9684b6d51ed7",The Draft HBF Project,hbf,,14,IN,hbf,project timeline,approved,
"2f4b5b55-49e2-4cec-a40a-521c5c142c91",The Integrated Resilient Savannah Agroforestry Project - CERATH,terrafund,,592,GH,terrafund,"The project will be implemented within a 4-year period (2022-2026). The first 3 months will be used for inception meetings, stakeholder engagements, sourcing and nursing of seeds, and site identification and preparation then tree planting. The restoration efforts will commence with planting and growing of trees for a period of 2 years (01/08/2022-30/06/2024). The planting will be executed concurrently with the establishment of structures and regimes for sustainable agroforestry and woodlot management, as well as awareness creation and capacity building. The project will use 2 years to ensure maintenance and management of the trees.",approved,new_project
d1f355a2-3e0f-4ffd-bb2f-eec104bf8442,The Kilimanjaro Project (Kijani Pamoja),terrafund,,192,TZ,terrafund,"The Kilimanjaro Project is open-ended, with the aim to continue ecosystem restoration indefinitely.",approved,existing_expansion
